plot,transect,subplot,code,cov
UC03,120,1,CAREX,50
UC03,120,2,LITTER ,100
UC03,120,2,CAREX,30
UC03,120,2,MAHREP,1
UC03,120,3,LITTER ,100
UC03,120,3,CAREX,5
UC03,240,1,LITTER ,100
UC03,240,1,CAREX,30
UC03,240,2,LITTER ,100
UC03,240,2,AMEALN,5
UC03,240,3,LITTER ,100
UC03,240,3,CAREX,45
UC03,240,3,MAHREP,5
UC04,0,1,LITTER ,100
UC04,0,1,MAHREP,10
UC04,0,1,CAREX,50
UC04,0,2,LITTER ,90
UC04,0,2,MAHREP,45
UC04,0,3,LITTER ,100
UC04,0,3,MAHREP,10
UC04,0,3,CAREX,50
UC04,120,1,LITTER ,50
UC04,120,1,CAREX,80
UC04,120,1,JUNCOM,5
UC04,120,1,MAHREP,5
UC04,120,2,LITTER ,100
UC04,120,2,CAREX,70
UC04,120,3,LITTER ,100
UC04,120,3,CAREX,50
UC04,120,3,MAHREP,10
UC04,240,1,LITTER ,100
UC04,240,1,CAREX,85
UC04,240,2,LITTER ,100
UC04,240,2,CAREX,75
UC04,240,3,LITTER ,100
UC04,240,3,CAREX,35
UC04,240,3,MAHREP,8
UC05,0,1,LITTER ,100
UC05,0,1,CAREX,20
UC05,0,2,LITTER ,100
UC05,0,2,CAREX,30
UC05,0,2,ARNCOR,5
UC05,0,3,LITTER ,100
UC05,0,3,CAREX,45
UC05,0,3,MAHREP,50
UC05,120,1,LITTER ,100
UC05,120,1,MAHREP,8
UC05,120,1,ARNCOR,27
UC05,120,1,PSEMEN,1
UC05,120,1,CAREX,15
UC05,120,2,LITTER ,100
UC05,120,2,MAHREP,3
UC05,120,2,ARNCOR,2
UC05,120,2,CAREX,10
UC05,120,3,LITTER ,100
UC05,120,3,PSEMEN,10
UC05,120,3,LIGPOR,5
UC05,240,1,SOIL,5
UC05,240,1,LITTER ,95
UC05,240,1,MAHREP,5
UC05,240,1,ARNCOR,7
UC05,240,1,CAREX,15
UC05,240,2,LITTER ,100
UC05,240,2,ARNCOR,8
UC05,240,2,CAREX,45
UC05,240,2,PSEMEN,25
UC05,240,3,LITTER ,100
UC05,240,3,ARNCOR,30
UC05,240,3,CAREX,10
UC05,240,3,ROSWOO,5
UC05,240,3,LIGPOR,10
UC06,0,1,LITTER ,100
UC06,0,1,COLLIN,3
UC06,0,1,QUEGAM,50
UC06,0,1,CAREX,10
UC06,0,2,LITTER ,100
UC06,0,2,COLLIN,10
UC06,0,3,LITTER ,100
UC06,0,3,COLLIN,10
UC06,0,3,QUEGAM,8
UC06,0,3,CAREX,3
UC06,0,3,COLPAR,1
UC06,120,1,LITTER ,100
UC06,120,2,LITTER ,100
UC06,120,2,QUEGAM,70
UC06,120,2,CAREX,25
UC06,120,3,LITTER ,100
UC06,120,3,QUEGAM,60
UC06,240,1,LITTER ,100
UC06,240,1,CAREX,20
UC06,240,1,QUEGAM,10
UC06,240,2,LITTER ,100
UC06,240,2,CAREX,50
UC06,240,3,LITTER ,100
UC06,240,3,CAREX,25
UC07,0,1,LITTER ,100
UC07,0,1,CAREX,1
UC07,0,2,LITTER ,100
UC07,0,2,BROTEC,3
UC07,0,3,LITTER ,100
UC07,0,3,CAREX,4
UC07,0,3,MERLAN,6
UC07,0,3,QUEGAM,40
UC07,120,1,LITTER ,100
UC07,120,1,QUEGAM,30
UC07,120,2,LITTER ,100
UC07,120,2,CAREX,2
UC07,120,3,ROCK,5
UC07,120,3,LITTER ,95
UC07,120,3,QUEGAM,40
UC07,240,1,ROCK,3
UC07,240,1,SOIL,40
UC07,240,1,LITTER ,60
UC07,240,1,QUEGAM,5
UC07,240,1,BROTEC,1
UC07,240,2,SOIL,50
UC07,240,2,LITTER ,50
UC07,240,2,QUEGAM,3
UC07,240,3,ROCK,25
UC07,240,3,SOIL,10
UC07,240,3,LITTER ,65
UFR01,0,1,LITTER,60
UFR01,0,1,ACEGLA,18
UFR01,0,1,MAHREP,18
UFR01,0,1,CAREX,3
UFR01,0,2,LITTER ,5
UFR01,0,2,MAHREP,16
UFR01,0,2,CAREX,90
UFR01,0,3,LITTER ,8
UFR01,0,3,MAHREP,6
UFR01,0,3,CAREX,98
UFR01,120,1,LITTER,85
UFR01,120,1,MAHREP,18
UFR01,120,1,LIGPOR,2
UFR01,120,2,LITTER ,80
UFR01,120,2,MAHREP,16
UFR01,120,2,LIGPOR,10
UFR01,120,2,CAREX,4
UFR01,120,3,LITTER ,100
UFR01,240,1,SOIL,2
UFR01,240,1,LITTER,60
UFR01,240,1,CAREX,28
UFR01,240,2,SOIL,15
UFR01,240,2,LITTER ,20
UFR01,240,2,CAREX,3
UFR01,240,3,LITTER ,70
UFR01,240,3,CAREX,10
UFR01,240,3,CLAPER,10
UFR02,0,1,LITTER ,100
UFR02,0,1,MAISTE,5
UFR02,0,1,CYNOFF,10
UFR02,0,1,OSMDEP,10
UFR02,0,1,SYMALB,3
UFR02,0,1,MAHREP,30
UFR02,0,1,LACSER,5
UFR02,0,1,CLAPER,60
UFR02,0,2,LITTER,50
UFR02,0,2,MAISTE,10
UFR02,0,2,OSMDEP,60
UFR02,0,2,MAHREP,25
UFR02,0,2,CLAPER,50
UFR02,0,3,LITTER ,60
UFR02,0,3,OSMDEP,5
UFR02,0,3,MAHREP,10
UFR02,0,3,CLAPER,30
UFR02,0,3,VERTHA,50
UFR02,120,1,LITTER ,100
UFR02,120,1,LIGPOR,30
UFR02,120,1,OSMDEP,5
UFR02,120,1,COLPAR,15
UFR02,120,1,CAREX,5
UFR02,120,1,MAHREP,5
UFR02,120,1,MAISTE,2
UFR02,120,2,LITTER ,100
UFR02,120,2,LIGPOR,25
UFR02,120,2,OSMDEP,15
UFR02,120,2,COLPAR,5
UFR02,120,2,MAHREP,7
UFR02,120,2,CLAPER,10
UFR02,120,3,LITTER ,100
UFR02,120,3,LIGPOR,30
UFR02,120,3,MAHREP,15
UFR02,120,3,CLAPER,15
UFR02,240,1,LITTER ,100
UFR02,240,1,MAISTE,10
UFR02,240,1,LIGPOR,5
UFR02,240,1,OSMDEP,10
UFR02,240,1,CLAPER,40
UFR02,240,2,LITTER ,100
UFR02,240,2,LIGPOR,30
UFR02,240,2,OSMDEP,10
UFR02,240,2,CLAPER,40
UFR02,240,2,QUEGAM,10
UFR02,240,2,VIOCAN,10
UFR02,240,2,MAHREP,5
UFR02,240,3,LITTER ,45
UFR02,240,3,MAISTE,10
UFR02,240,3,LIGPOR,25
UFR02,240,3,OSMDEP,20
UFR02,240,3,CLAPER,60
UFR02,240,3,QUEGAM,15
UFR02,240,3,MAHREP,20
UFR03,120,1,LITTER ,100
UFR03,120,1,MAISTE,5
UFR03,120,1,CAREX,20
UFR03,120,1,MAHREP,1
UFR03,120,1,OSMDEP,8
UFR03,120,1,LIGPOR,3
UFR03,120,2,LITTER ,100
UFR03,120,2,CAREX,50
UFR03,120,2,OSMDEP,1
UFR03,120,2,LIGPOR,1
UFR03,120,3,LITTER ,100
UFR03,120,3,CAREX,50
UFR03,120,3,MAHREP,35
UFR03,0,1,LITTER ,100
UFR03,0,1,LIGPOR,10
UFR03,0,1,OSMDEP,60
UFR03,0,1,CLAPER,7
UFR03,0,1,MAHREP,5
UFR03,0,1,CAREX,25
UFR03,0,2,LITTER ,100
UFR03,0,2,OSMDEP,60
UFR03,0,2,MAHREP,5
UFR03,0,2,CAREX,35
UFR03,0,2,VIOSOR,25
UFR03,0,3,LITTER ,100
UFR03,0,3,OSMDEP,25
UFR03,0,3,CLAPER,2
UFR03,0,3,MAHREP,10
UFR03,0,3,CAREX,65
UFR03,0,3,VIOSOR,3
UFR03,0,3,GALAPA,5
UFR03,240,1,LITTER ,100
UFR03,240,1,TAROFF,10
UFR03,240,1,MAHREP,40
UFR03,240,1,GALAPA,5
UFR03,240,1,CAREX,70
UFR03,240,2,LITTER ,100
UFR03,240,2,MAHREP,12
UFR03,240,2,CAREX,25
UFR03,240,2,CLAPER,2
UFR03,240,2,BROINE,10
UFR03,240,2,LIGPOR,2
UFR03,240,3,LITTER ,100
UFR03,240,3,MAHREP,25
UFR03,240,3,CAREX,60
UFR03,240,3,CLAPER,1
UFR03,240,3,LIGPOR,1
UFR03,240,3,PSEMEN,5
UFR04,0,1,LITTER,60
UFR04,0,1,QUEGAM,60
UFR04,0,1,CAREX,5
UFR04,0,1,ALYSIM,1
UFR04,0,2,LITTER,40
UFR04,0,2,QUEGAM,65
UFR04,0,2,CAREX,3
UFR04,0,3,LITTER,60
UFR04,0,3,QUEGAM,35
UFR04,0,3,ALYSIM,3
UFR04,120,1,LITTER,30
UFR04,120,1,QUEGAM,70
UFR04,120,2,LITTER,90
UFR04,120,2,QUEGAM,5
UFR04,120,2,ACHMIL,7
UFR04,120,2,CAREX,10
UFR04,120,3,SOIL,60
UFR04,120,3,LITTER,12
UFR04,120,3,QUEGAM,14
UFR04,120,3,CAREX,5
UFR04,120,3,ARTDRA,2
UFR04,120,3,ALYSIM,5
UFR04,240,1,SOIL,30
UFR04,240,1,LITTER,30
UFR04,240,1,QUEGAM,15
UFR04,240,1,ALYSIM,8
UFR04,240,1,CAREX,4
UFR04,240,1,BROTEC,1
UFR04,240,2,LITTER,75
UFR04,240,2,QUEGAM,30
UFR04,240,2,ALYSIM,7
UFR04,240,2,CAREX,1
UFR04,240,3,LITTER,85
UFR04,240,3,QUEGAM,15
UFR04,240,3,CAREX,8
UFR04,240,3,ARTDRA,4
UFR05,0,1,LITTER ,100
UFR05,0,1,JUNCOM,25
UFR05,0,1,MAHREP,10
UFR05,0,1,CAREX,10
UFR05,0,1,ARNCOR,2
UFR05,0,1,GALBOR,3
UFR05,0,2,LITTER ,100
UFR05,0,2,JUNCOM,5
UFR05,0,2,MAHREP,5
UFR05,0,2,CAREX,50
UFR05,0,2,SYMALB,5
UFR05,0,2,CYNOFF,10
UFR05,0,2,QUEGAM,10
UFR05,0,3,LITTER ,100
UFR05,0,3,MAHREP,2
UFR05,0,3,CAREX,30
UFR05,0,3,ARNCOR,65
UFR05,120,1,LITTER ,100
UFR05,120,1,GALBOR,5
UFR05,120,1,LIGPOR,5
UFR05,120,1,MAHREP,25
UFR05,120,1,ARNCOR,10
UFR05,120,1,AQUCER,5
UFR05,120,1,MERLAN,10
UFR05,120,1,CAREX,35
UFR05,120,2,LITTER ,100
UFR05,120,2,CAREX,5
UFR05,120,3,LITTER ,100
UFR05,120,3,MAHREP,1
UFR05,120,3,CAREX,30
UFR05,240,1,LITTER ,10
UFR05,240,1,MAISTE,3
UFR05,240,1,GALBOR,5
UFR05,240,1,ARNCOR,75
UFR05,240,1,MAHREP,10
UFR05,240,1,CAREX,10
UFR05,240,2,LITTER ,85
UFR05,240,2,MAISTE,10
UFR05,240,2,GALBOR,5
UFR05,240,2,ARNCOR,30
UFR05,240,2,MAHREP,10
UFR05,240,2,CAREX,35
UFR05,240,3,LITTER ,25
UFR05,240,3,MAISTE,45
UFR05,240,3,ARNCOR,25
UFR05,240,3,JUNCOM,60
UFR05,240,3,GALTRI,20
UFR06,0,1,LITTER ,85
UFR06,0,1,MAHREP,2
UFR06,0,1,CLAPER,10
UFR06,0,1,SYMALB,5
UFR06,0,1,DELNUT,5
UFR06,0,1,LIGPOR,1
UFR06,0,1,COLPAR,2
UFR06,0,1,POAPRA,5
UFR06,0,2,LITTER ,95
UFR06,0,2,CLAPER,8
UFR06,0,2,COLPAR,4
UFR06,0,2,QUEGAM,5
UFR06,0,3,LITTER ,100
UFR06,0,3,POAPRA,5
UFR06,0,3,QUEGAM,30
UFR06,120,1,LITTER ,100
UFR06,120,1,LIGPOR,30
UFR06,120,1,SYMALB,25
UFR06,120,1,CLAPER,1
UFR06,120,1,MAISTE,3
UFR06,120,1,QUEGAM,65
UFR06,120,2,LITTER ,100
UFR06,120,2,LIGPOR,80
UFR06,120,2,SYMALB,25
UFR06,120,2,CLAPER,1
UFR06,120,2,MAISTE,5
UFR06,120,2,MAHREP,20
UFR06,120,3,LITTER ,100
UFR06,120,3,LIGPOR,1
UFR06,120,3,SYMALB,45
UFR06,120,3,CLAPER,2
UFR06,120,3,MAISTE,5
UFR06,120,3,BROINE,3
UFR06,240,1,LITTER ,100
UFR06,240,1,PRUVIR,50
UFR06,240,1,SYMALB,50
UFR06,240,1,MAHREP,25
UFR06,240,1,QUEGAM,10
UFR06,240,2,LITTER ,100
UFR06,240,2,SYMALB,50
UFR06,240,2,MAHREP,40
UFR06,240,2,DELNUT,3
UFR06,240,3,LITTER ,100
UFR07,0,1,LITTER ,100
UFR07,0,1,MAHREP,8
UFR07,0,1,CAREX,10
UFR07,0,1,PSEMEN,50
UFR07,0,2,LITTER ,100
UFR07,0,2,MAHREP,10
UFR07,0,2,CAREX,15
UFR07,0,3,LITTER ,100
UFR07,0,3,MAHREP,10
UFR07,0,3,CAREX,50
UFR07,120,1,LITTER ,100
UFR07,120,1,CAREX,70
UFR07,120,1,MAHREP,1
UFR07,120,2,LITTER,100
UFR07,120,2,CAREX,35
UFR07,120,2,MAHREP,2
UFR07,120,3,LITTER ,10
UFR07,120,3,MAHREP,30
UFR07,240,1,LITTER,100
UFR07,240,1,MAHREP,50
UFR07,240,1,CAREX,40
UFR07,240,2,LITTER ,100
UFR07,240,2,MAHREP,3
UFR07,240,2,CAREX,35
UFR07,240,2,LIGPOR,5
UFR07,240,3,LITTER ,100
UFR07,240,3,CAREX,30
UFR07,240,3,ARNCOR,2
